Date,Open,High,Low,Close,SharesTraded,Turnover(Rs.Cr)
11-Dec-2012,5923.80,5965.15,5865.45,5898.80,137415161,6403.06
12-Dec-2012,5917.80,5924.60,5874.25,5888.00,132665649,6117.63
13-Dec-2012,5900.35,5907.45,5841.35,5851.50,136616335,5976.15
14-Dec-2012,5846.90,5886.10,5839.15,5879.60,115159830,5012.83
17-Dec-2012,5860.50,5886.05,5850.15,5857.90,109547002,4998.19
18-Dec-2012,5873.60,5905.80,5823.15,5896.80,148907334,6740.66
19-Dec-2012,5917.30,5939.40,5910.80,5929.60,149439204,6731.27
20-Dec-2012,5934.45,5937.60,5881.45,5916.40,123911218,5390.76
21-Dec-2012,5888.00,5888.00,5841.65,5847.70,141152911,5603.96
24-Dec-2012,5869.00,5871.90,5844.70,5855.75,85336999,3433.98
26-Dec-2012,5864.95,5917.30,5859.55,5905.60,83871326,3447.53
27-Dec-2012,5930.20,5930.80,5864.70,5870.10,139613235,5955.51
28-Dec-2012,5887.15,5915.75,5879.50,5908.35,89669021,3863.47
31-Dec-2012,5901.20,5919.00,5897.15,5905.10,64809641,3021.71
01-Jan-2013,5937.65,5963.90,5935.20,5950.85,77902745,3298.74
02-Jan-2013,5982.60,6006.05,5982.00,5993.25,116057389,4992.90
03-Jan-2013,6015.80,6017.00,5986.55,6009.50,99989933,4883.13
04-Jan-2013,6011.95,6020.75,5981.55,6016.15,113232990,5191.38
07-Jan-2013,6042.15,6042.15,5977.15,5988.40,110248018,5093.62
08-Jan-2013,5983.45,6007.05,5964.40,6001.70,109937502,5247.74
09-Jan-2013,6006.20,6020.10,5958.45,5971.50,129635568,6462.35
10-Jan-2013,5998.80,6005.15,5947.30,5968.65,129767384,6191.88
11-Jan-2013,6012.40,6018.85,5940.60,5951.30,128022002,8228.71
14-Jan-2013,5967.20,6036.90,5962.15,6024.05,134711348,7279.83
15-Jan-2013,6037.85,6068.50,6018.60,6056.60,138364003,6978.26
16-Jan-2013,6049.00,6055.95,5992.05,6001.85,128985952,6172.67
17-Jan-2013,6001.25,6053.20,5988.10,6039.20,178954867,7569.17
18-Jan-2013,6059.85,6083.40,6048.30,6064.40,186460701,8321.15
21-Jan-2013,6085.75,6094.35,6065.10,6082.30,130866385,6065.99
22-Jan-2013,6080.15,6101.30,6040.50,6048.50,129041713,5744.09
23-Jan-2013,6052.85,6069.80,6021.15,6054.30,136989190,5932.29
24-Jan-2013,6046.20,6065.30,6007.85,6019.35,185210189,7884.14
25-Jan-2013,6024.50,6080.55,6014.45,6074.65,147587200,6384.65
28-Jan-2013,6082.10,6088.40,6061.40,6074.80,113113004,5592.39
29-Jan-2013,6064.70,6111.80,6042.45,6049.90,157553752,8261.34
30-Jan-2013,6065.00,6071.95,6044.15,6055.75,124222858,6220.80
31-Jan-2013,6045.65,6058.05,6025.15,6034.75,168516750,8753.14
01-Feb-2013,6040.95,6052.95,5983.20,5998.90,159271140,6189.27
04-Feb-2013,6025.20,6038.50,5981.25,5987.25,141741868,6166.05
05-Feb-2013,5948.20,5970.35,5946.90,5956.90,136227506,5332.28
06-Feb-2013,5988.05,5990.90,5953.15,5959.20,157815926,5865.83
07-Feb-2013,5936.45,5978.50,5927.60,5938.80,157647191,5555.40
08-Feb-2013,5929.10,5953.70,5883.65,5903.50,192607376,6761.75
11-Feb-2013,5920.05,5924.15,5879.10,5897.85,121958667,5506.43
12-Feb-2013,5894.35,5927.65,5886.45,5922.50,142844560,4844.11
13-Feb-2013,5943.15,5969.50,5922.95,5932.95,142636632,5714.83
14-Feb-2013,5933.20,5940.20,5884.55,5896.95,143830565,7125.55
15-Feb-2013,5869.95,5899.95,5853.90,5887.40,125091945,5187.91
18-Feb-2013,5888.65,5911.00,5878.45,5898.20,114284193,4187.19
19-Feb-2013,5900.20,5947.55,5883.15,5939.70,100984778,3743.80
20-Feb-2013,5966.30,5971.00,5937.55,5943.05,135354164,5330.70
21-Feb-2013,5909.65,5921.15,5844.40,5852.25,159401234,6407.29
22-Feb-2013,5837.95,5873.80,5835.80,5850.30,157046865,5487.58
25-Feb-2013,5870.55,5878.40,5825.00,5854.75,125128736,4851.54
26-Feb-2013,5838.30,5838.85,5748.60,5761.35,157360222,5842.04
27-Feb-2013,5784.90,5818.20,5749.70,5796.90,175165933,6202.31
28-Feb-2013,5834.35,5849.90,5671.90,5693.05,334852895,12964.20
01-Mar-2013,5702.45,5739.45,5679.90,5719.70,174517984,6877.59
04-Mar-2013,5704.70,5712.00,5663.60,5698.50,144887325,5778.72
05-Mar-2013,5722.45,5790.10,5722.40,5784.25,154406134,6321.31
06-Mar-2013,5816.40,5828.70,5795.05,5818.60,156901392,6244.47
07-Mar-2013,5801.30,5878.00,5801.30,5863.30,134679762,5676.89
08-Mar-2013,5883.65,5952.85,5883.00,5945.70,150781148,6214.19
11-Mar-2013,5946.10,5971.20,5930.35,5942.35,125384918,5688.38
12-Mar-2013,5944.60,5952.00,5893.65,5914.10,115944389,5098.38
13-Mar-2013,5884.80,5893.85,5842.25,5851.20,116710808,4950.09
14-Mar-2013,5845.95,5920.15,5791.75,5908.95,149008437,7204.09
15-Mar-2013,5914.90,5945.65,5861.00,5872.60,152156666,6984.19
18-Mar-2013,5816.75,5850.20,5814.35,5835.25,102663402,4690.01
19-Mar-2013,5859.50,5863.60,5724.30,5745.95,182311867,8255.03
20-Mar-2013,5740.55,5745.30,5682.30,5694.40,187624850,7103.68
21-Mar-2013,5705.90,5757.75,5647.95,5658.75,179177573,7053.93
22-Mar-2013,5659.80,5691.45,5631.80,5651.35,165293291,5909.38
25-Mar-2013,5707.30,5718.40,5624.40,5633.85,150388821,5683.44
26-Mar-2013,5613.75,5655.30,5612.05,5641.60,126500524,4939.19
28-Mar-2013,5647.75,5692.95,5604.85,5682.55,209658945,8372.35
01-Apr-2013,5697.35,5720.95,5675.90,5704.40,97779717,3683.38
02-Apr-2013,5701.70,5754.60,5687.15,5748.10,106423845,4262.15
03-Apr-2013,5740.20,5744.95,5650.10,5672.90,140713330,5313.95
04-Apr-2013,5640.65,5644.45,5565.65,5574.75,134586976,5000.44
05-Apr-2013,5568.10,5577.30,5534.70,5553.25,137461477,5281.57
08-Apr-2013,5550.50,5569.20,5537.05,5542.95,97021471,3673.21
09-Apr-2013,5568.75,5603.05,5487.00,5495.10,138184712,5485.91
10-Apr-2013,5536.25,5569.25,5477.20,5558.70,128558760,5387.08
11-Apr-2013,5601.65,5610.65,5542.85,5594.00,146828501,6469.38
12-Apr-2013,5520.70,5544.50,5494.90,5528.55,127323273,7447.27
15-Apr-2013,5508.50,5592.85,5500.30,5568.40,142918219,7133.92
16-Apr-2013,5562.45,5699.25,5555.85,5688.95,142679244,5943.06
17-Apr-2013,5708.65,5732.15,5669.00,5688.70,154575403,7304.10
18-Apr-2013,5682.70,5794.35,5681.85,5783.10,149883469,6588.70
22-Apr-2013,5789.85,5844.85,5789.80,5834.40,135095797,6073.25
23-Apr-2013,5843.10,5844.30,5791.55,5836.90,132218357,5366.87
25-Apr-2013,5856.10,5924.60,5853.30,5916.30,199597725,9211.66
26-Apr-2013,5899.75,5907.05,5860.50,5871.45,141311877,6840.01
29-Apr-2013,5877.60,5918.65,5868.80,5904.10,118882089,5364.86
30-Apr-2013,5932.60,5962.30,5867.80,5930.20,153186197,6699.02
02-May-2013,5911.40,6019.45,5910.95,5999.35,162376438,7277.43
03-May-2013,5993.50,6000.30,5930.15,5944.00,145754275,6590.91
06-May-2013,5944.90,5976.50,5928.45,5971.05,110166713,4612.49
07-May-2013,5983.45,6050.50,5982.95,6043.55,136372981,5572.16
08-May-2013,6064.15,6083.55,6024.95,6069.30,122278698,5159.97
09-May-2013,6078.35,6084.70,6040.45,6050.15,109997276,5164.76
10-May-2013,6046.25,6105.30,6045.60,6094.75,111351573,5162.22
11-May-2013,6088.20,6114.55,6084.15,6107.25,7991165,355.74
13-May-2013,6098.20,6104.95,5972.90,5980.45,107948706,4633.05
14-May-2013,5989.70,6026.20,5970.05,5995.40,119265483,4921.65
15-May-2013,6018.85,6157.10,6018.85,6146.75,153892843,7240.73
16-May-2013,6128.25,6187.30,6128.25,6169.90,158635506,6733.31
17-May-2013,6172.95,6199.95,6146.15,6187.30,147280254,5870.44
20-May-2013,6198.00,6229.45,6146.05,6156.90,122252978,5589.97
21-May-2013,6152.35,6180.25,6102.35,6114.10,130589228,5122.71
22-May-2013,6127.05,6147.60,6074.45,6094.50,133763685,5837.19
23-May-2013,6050.40,6081.45,5955.70,5967.05,198930489,8230.10
24-May-2013,6010.70,6015.30,5936.80,5983.55,161622562,6193.00
27-May-2013,5989.40,6099.90,5975.55,6083.15,115115365,4961.15
28-May-2013,6086.35,6127.65,6055.40,6111.25,139668916,5481.14
29-May-2013,6120.45,6125.05,6069.80,6104.30,120205054,5135.80
30-May-2013,6072.15,6133.75,6072.15,6124.05,194092801,7794.82
31-May-2013,6098.70,6106.25,5975.55,5985.95,175311989,7223.11
03-Jun-2013,5997.35,6011.00,5916.35,5939.30,112123535,5702.24
04-Jun-2013,5941.10,5981.60,5910.25,5919.45,114450873,4990.51
05-Jun-2013,5908.30,5935.20,5883.70,5923.85,110223279,4691.39
06-Jun-2013,5895.00,5956.55,5869.50,5921.40,114174694,4961.54
07-Jun-2013,5900.05,5972.70,5871.30,5881.00,118346364,4888.65
10-Jun-2013,5907.90,5931.65,5857.40,5878.00,100130739,4304.75
11-Jun-2013,5848.75,5868.05,5780.35,5788.80,180902123,6695.57
12-Jun-2013,5771.75,5792.90,5738.60,5760.20,140394424,5894.04
13-Jun-2013,5709.35,5729.85,5683.10,5699.10,142041404,5462.45
14-Jun-2013,5748.95,5819.40,5739.40,5808.40,124410018,5121.33
17-Jun-2013,5820.40,5854.90,5770.25,5850.05,107160887,4560.84
18-Jun-2013,5841.90,5863.40,5804.30,5813.60,117541145,4591.91
19-Jun-2013,5805.75,5828.40,5777.90,5822.25,115539008,4643.17
20-Jun-2013,5754.15,5755.00,5645.65,5655.90,198400131,7148.00
21-Jun-2013,5639.90,5686.15,5616.85,5667.65,182410583,6697.18
24-Jun-2013,5638.05,5640.00,5566.25,5590.25,193488581,6308.88
25-Jun-2013,5606.95,5666.25,5570.25,5609.10,196571543,6792.49
26-Jun-2013,5627.95,5635.25,5579.35,5588.70,160095940,5939.30
27-Jun-2013,5647.95,5699.35,5630.95,5682.35,239029425,9184.29
28-Jun-2013,5749.50,5852.95,5749.50,5842.20,214402430,8753.33
01-Jul-2013,5834.10,5904.35,5822.20,5898.85,144794030,5405.72
02-Jul-2013,5885.50,5898.80,5852.30,5857.55,145721790,5163.09
03-Jul-2013,5811.95,5815.00,5760.40,5770.90,160523863,5219.24
04-Jul-2013,5794.75,5848.20,5786.05,5836.95,151929179,5429.87
05-Jul-2013,5889.95,5900.45,5858.45,5867.90,123586417,4303.93
08-Jul-2013,5833.15,5833.85,5775.55,5811.55,127624733,4823.52
09-Jul-2013,5834.60,5864.95,5834.60,5859.00,110427867,4661.55
10-Jul-2013,5869.90,5879.35,5802.85,5816.70,117516350,4820.53
11-Jul-2013,5894.50,5948.85,5887.95,5935.10,120195681,4882.29
12-Jul-2013,6000.50,6019.00,5951.15,6009.00,127707078,6591.27
15-Jul-2013,5991.20,6038.20,5980.95,6030.80,116275729,4641.97
16-Jul-2013,5930.80,5966.05,5910.95,5955.25,151162819,5915.80
17-Jul-2013,5972.25,5989.80,5926.75,5973.30,191516153,8349.59
18-Jul-2013,5984.70,6051.10,5974.55,6038.05,171728134,7774.83
19-Jul-2013,6057.20,6066.85,6020.25,6029.20,163311714,7987.75
22-Jul-2013,6009.75,6064.15,6004.25,6031.80,115168337,5117.19
23-Jul-2013,6064.30,6093.35,6061.30,6077.80,126469251,5459.62
24-Jul-2013,6032.20,6047.25,5962.60,5990.50,151931749,6413.64
25-Jul-2013,5970.40,5990.65,5896.40,5907.50,237081135,8762.77
26-Jul-2013,5937.95,5944.50,5869.50,5886.20,174535664,6419.86
29-Jul-2013,5869.95,5886.00,5825.80,5831.65,173430612,4812.30
30-Jul-2013,5836.05,5861.30,5747.60,5755.05,181489174,6006.91
31-Jul-2013,5738.35,5752.10,5675.75,5742.00,235469131,8717.16
01-Aug-2013,5776.90,5808.50,5676.85,5727.85,216762208,7164.04
02-Aug-2013,5750.05,5761.85,5649.00,5677.90,222494469,6350.26
05-Aug-2013,5682.40,5721.00,5661.50,5685.40,197167952,5575.21
06-Aug-2013,5664.90,5664.90,5521.80,5542.25,216227972,6424.42
07-Aug-2013,5549.30,5561.45,5486.85,5519.10,245010773,7725.23
08-Aug-2013,5510.05,5577.60,5510.05,5565.65,204918722,6968.85
12-Aug-2013,5606.70,5644.10,5557.10,5612.40,195708484,7063.92
13-Aug-2013,5600.25,5704.75,5578.90,5699.30,222997337,7073.34
14-Aug-2013,5715.40,5754.55,5690.20,5742.30,223656483,6970.20
16-Aug-2013,5705.45,5716.60,5496.05,5507.85,248094094,8807.27
19-Aug-2013,5497.55,5499.65,5360.65,5414.75,219672819,6713.03
20-Aug-2013,5353.45,5417.80,5306.35,5401.45,261052792,7982.22
21-Aug-2013,5494.45,5504.10,5268.45,5302.55,255004311,8509.29
22-Aug-2013,5282.80,5418.95,5254.05,5408.45,284468531,9075.86
23-Aug-2013,5428.75,5478.80,5377.80,5471.75,251511910,7763.20
26-Aug-2013,5499.40,5528.70,5454.45,5476.50,241996358,6465.02
27-Aug-2013,5426.50,5427.40,5274.25,5287.45,306037010,8236.84
28-Aug-2013,5233.45,5317.70,5118.85,5285.00,335993745,10705.51
29-Aug-2013,5316.50,5428.90,5303.00,5409.05,326499273,10580.48
30-Aug-2013,5407.45,5493.30,5360.20,5471.80,336401705,11431.52
02-Sep-2013,5480.25,5564.90,5478.85,5550.75,214232444,6135.94
03-Sep-2013,5574.70,5580.95,5323.75,5341.45,250298844,7304.81
04-Sep-2013,5358.65,5460.25,5318.90,5448.10,237230494,7252.61
05-Sep-2013,5553.75,5625.75,5552.70,5592.95,274937515,9484.19
06-Sep-2013,5617.45,5688.60,5566.15,5680.40,253030740,8821.54
10-Sep-2013,5738.50,5904.85,5738.20,5896.75,275244175,10307.97
11-Sep-2013,5887.25,5924.35,5832.70,5913.15,265006808,7980.51
12-Sep-2013,5931.15,5932.00,5815.80,5850.70,272987246,7667.76
13-Sep-2013,5828.00,5884.30,5822.90,5850.60,190768447,6403.37
16-Sep-2013,5930.30,5957.25,5798.15,5840.55,219455842,7819.05
17-Sep-2013,5824.20,5857.80,5804.90,5850.20,157938740,5550.64
18-Sep-2013,5872.75,5916.90,5840.20,5899.45,153585493,5369.63
19-Sep-2013,6044.15,6142.50,6040.15,6115.55,287191701,11291.28
20-Sep-2013,6104.55,6130.95,5932.85,6012.10,318645265,11587.18
23-Sep-2013,5945.80,5989.40,5871.40,5889.75,188322506,6596.17
24-Sep-2013,5855.00,5938.40,5854.55,5892.45,187578148,7002.84
25-Sep-2013,5901.55,5910.55,5811.10,5873.85,200162195,6988.96
26-Sep-2013,5872.80,5917.65,5864.10,5882.25,220589737,7761.99
27-Sep-2013,5905.55,5909.20,5819.30,5833.20,163067913,5303.31
30-Sep-2013,5801.05,5810.20,5718.50,5735.30,155674706,5642.77
01-Oct-2013,5756.10,5786.45,5700.95,5780.05,159247089,5075.70
03-Oct-2013,5819.10,5917.60,5802.70,5909.70,199793235,7481.97
04-Oct-2013,5891.30,5950.45,5885.00,5907.30,191469248,6052.47
07-Oct-2013,5889.05,5912.00,5825.85,5906.15,156387945,5348.49
08-Oct-2013,5975.00,5981.70,5913.00,5928.40,158527593,5950.47
09-Oct-2013,5893.25,6015.50,5877.10,6007.45,192037125,6904.96
10-Oct-2013,6001.05,6033.95,5979.80,6020.95,159607329,6163.68
11-Oct-2013,6104.85,6107.60,6046.40,6096.20,180834257,8283.09
14-Oct-2013,6093.00,6124.10,6082.90,6112.70,142173640,5989.37
15-Oct-2013,6147.55,6156.30,6056.55,6089.05,218304334,6745.02
17-Oct-2013,6098.50,6110.75,6032.55,6045.85,230561463,8158.31
18-Oct-2013,6070.90,6201.45,6070.90,6189.35,250339955,8353.23
21-Oct-2013,6202.00,6218.95,6163.30,6204.95,196989071,7341.25
22-Oct-2013,6192.30,6220.10,6181.80,6202.80,161943721,5850.72
23-Oct-2013,6209.55,6217.95,6116.60,6178.35,188285223,6921.65
24-Oct-2013,6162.80,6252.45,6142.95,6164.35,176235553,6737.20
25-Oct-2013,6154.00,6174.75,6125.95,6144.90,144531462,5582.82
28-Oct-2013,6155.10,6168.75,6094.10,6101.10,146340691,5282.79
29-Oct-2013,6107.55,6228.05,6079.20,6220.90,197348371,7572.87
30-Oct-2013,6230.80,6269.20,6222.60,6251.70,177583848,6861.84
31-Oct-2013,6237.15,6309.05,6235.90,6299.15,239607127,9560.54
01-Nov-2013,6289.75,6332.60,6286.95,6307.20,191639789,7371.92
03-Nov-2013,6332.05,6342.95,6311.15,6317.35,23856924,858.24
05-Nov-2013,6282.15,6304.75,6244.30,6253.15,181053761,6598.06
06-Nov-2013,6260.55,6269.70,6208.70,6215.15,157080263,5461.18
07-Nov-2013,6228.90,6288.95,6180.80,6187.25,168832431,6274.13
08-Nov-2013,6170.15,6185.15,6120.95,6140.75,150051986,5977.34
11-Nov-2013,6110.40,6141.65,6067.75,6078.80,146060450,5678.81
12-Nov-2013,6087.25,6108.70,6011.75,6018.05,153812590,5646.24
13-Nov-2013,5998.85,6042.25,5972.45,5989.60,162538228,6738.41
14-Nov-2013,6037.00,6101.65,6036.65,6056.15,154913925,5872.61
18-Nov-2013,6111.05,6196.80,6110.40,6189.00,163991212,6279.02
19-Nov-2013,6197.25,6212.40,6180.20,6203.35,161514064,6020.17
20-Nov-2013,6186.85,6204.35,6106.95,6122.90,155794838,5493.72
21-Nov-2013,6096.50,6097.35,5985.40,5999.05,137232011,5457.87
22-Nov-2013,6027.35,6049.60,5972.80,5995.45,134755917,4804.74
25-Nov-2013,6035.95,6123.50,6035.95,6115.35,127195086,5113.81
26-Nov-2013,6099.25,6112.70,6047.75,6059.10,150661397,5975.26
27-Nov-2013,6062.70,6074.00,6030.30,6057.10,124875896,4780.50
28-Nov-2013,6092.00,6112.95,6068.30,6091.85,195315802,6589.55
29-Nov-2013,6103.90,6182.50,6103.80,6176.10,190711115,5487.36
02-Dec-2013,6171.15,6228.70,6171.15,6217.85,145948276,5294.15
03-Dec-2013,6204.25,6225.40,6191.40,6201.85,156852586,5474.29
04-Dec-2013,6187.95,6209.15,6149.90,6160.95,186169067,5561.95
05-Dec-2013,6262.45,6300.55,6232.00,6241.10,186060466,7519.34
06-Dec-2013,6234.40,6275.35,6230.75,6259.90,158539890,5692.11
09-Dec-2013,6415.00,6415.25,6345.00,6363.90,198285630,8117.57
10-Dec-2013,6354.70,6362.25,6307.55,6332.85,242412856,8646.17
11-Dec-2013,6307.20,6326.60,6280.25,6307.90,148196394,5672.66
12-Dec-2013,6276.75,6286.85,6230.55,6237.05,148533899,5175.39
13-Dec-2013,6201.30,6208.60,6161.40,6168.40,169650657,6403.01
16-Dec-2013,6168.35,6183.25,6146.05,6154.70,146451539,5445.51
17-Dec-2013,6178.20,6190.55,6133.00,6139.05,154174701,5676.19
18-Dec-2013,6129.95,6236.00,6129.95,6217.15,243250558,7498.21
19-Dec-2013,6253.90,6263.75,6150.70,6166.65,437039204,9005.49
20-Dec-2013,6179.95,6284.50,6170.35,6274.25,171969981,6359.37
23-Dec-2013,6267.20,6317.50,6266.95,6284.50,131187586,4746.66
24-Dec-2013,6296.45,6301.50,6262.00,6268.40,107642909,3780.90
26-Dec-2013,6270.10,6302.75,6259.45,6278.90,182310258,6457.23
27-Dec-2013,6292.80,6324.90,6289.40,6313.80,96867388,3797.25
30-Dec-2013,6336.40,6344.05,6273.15,6291.10,101271820,3977.23
31-Dec-2013,6307.35,6317.30,6287.30,6304.00,103439312,3032.11
01-Jan-2014,6323.80,6327.20,6298.25,6301.65,69567668,2015.36
02-Jan-2014,6301.25,6358.30,6211.30,6221.15,158132556,5249.79
03-Jan-2014,6194.55,6221.70,6171.25,6211.15,139043889,5369.42
06-Jan-2014,6220.85,6224.70,6170.25,6191.45,118344976,4722.67
07-Jan-2014,6203.90,6221.50,6144.75,6162.25,138559000,5696.60
08-Jan-2014,6178.05,6192.10,6160.35,6174.60,146912639,5816.54
09-Jan-2014,6181.70,6188.05,6148.25,6168.35,150064466,5908.02
10-Jan-2014,6178.85,6239.10,6139.60,6171.45,159920407,7347.29
13-Jan-2014,6189.55,6288.20,6189.55,6272.75,135009945,5984.02
14-Jan-2014,6260.25,6280.35,6234.15,6241.85,110231153,4703.01
15-Jan-2014,6265.95,6325.20,6265.30,6320.90,145922867,6422.97
16-Jan-2014,6341.35,6346.50,6299.85,6318.90,153420441,6758.63
17-Jan-2014,6306.25,6327.10,6246.35,6261.65,167719501,7895.92
20-Jan-2014,6261.75,6307.45,6243.35,6303.95,122136071,5499.51
21-Jan-2014,6320.15,6330.30,6297.90,6313.80,141728380,5831.26
22-Jan-2014,6309.05,6349.95,6287.45,6338.95,137490525,5635.92
23-Jan-2014,6325.95,6355.60,6316.40,6345.65,120054602,5278.88
24-Jan-2014,6301.65,6331.45,6263.90,6266.75,160270856,6209.06
27-Jan-2014,6186.30,6188.55,6130.25,6135.85,190442601,7091.10
28-Jan-2014,6131.85,6163.60,6085.95,6126.25,184111740,7710.08
29-Jan-2014,6161.00,6170.45,6109.80,6120.25,146733030,6487.39
30-Jan-2014,6067.00,6082.85,6027.25,6073.70,208061426,7694.04
31-Jan-2014,6082.75,6097.85,6067.35,6089.50,146713083,5407.10
03-Feb-2014,6058.80,6074.85,5994.45,6001.80,134893587,4635.69
04-Feb-2014,5947.60,6017.80,5933.30,6000.90,183252654,6075.02
05-Feb-2014,6004.25,6028.05,5962.05,6022.40,166627311,5572.13
06-Feb-2014,6028.35,6048.35,5965.40,6036.30,185503324,6291.97
07-Feb-2014,6077.65,6079.95,6030.90,6063.20,181932292,5591.39
10-Feb-2014,6072.80,6083.05,6046.40,6053.45,133070328,4762.89
11-Feb-2014,6072.45,6081.85,6053.25,6062.70,150520900,5268.80
12-Feb-2014,6085.35,6106.60,6077.40,6084.00,138547391,5351.08
13-Feb-2014,6087.55,6094.40,5991.10,6001.10,153652371,5037.18
14-Feb-2014,6023.75,6056.40,5984.60,6048.35,140204479,5539.70
17-Feb-2014,6057.10,6080.65,6038.30,6073.30,108492457,4455.65
18-Feb-2014,6071.30,6141.70,6066.80,6127.10,126639146,4592.38
19-Feb-2014,6132.05,6160.35,6125.75,6152.75,95248833,3735.52
20-Feb-2014,6127.15,6129.10,6086.45,6091.45,132108928,4344.77
21-Feb-2014,6108.30,6159.65,6108.00,6155.45,112596128,4001.93
24-Feb-2014,6140.95,6191.85,6130.80,6186.10,144877047,4424.81
25-Feb-2014,6205.70,6216.85,6176.60,6200.05,146259298,4782.95
26-Feb-2014,6202.45,6245.95,6202.10,6238.80,181663811,6641.33
28-Feb-2014,6228.45,6282.70,6228.10,6276.95,209914263,7869.42
03-Mar-2014,6264.35,6277.75,6212.25,6221.45,144562338,5040.12
04-Mar-2014,6216.75,6302.15,6215.70,6297.95,166818924,5550.29
05-Mar-2014,6328.45,6336.25,6287.80,6328.65,160300066,5754.58
06-Mar-2014,6344.75,6406.60,6339.70,6401.15,180731810,5844.96
07-Mar-2014,6413.95,6537.80,6413.55,6526.65,284922346,11368.15
10-Mar-2014,6491.70,6562.20,6487.35,6537.25,242143703,9992.74
11-Mar-2014,6537.35,6562.85,6494.25,6511.90,238994883,8268.67
12-Mar-2014,6497.50,6546.15,6487.30,6516.90,174977068,6176.54
13-Mar-2014,6491.75,6561.45,6476.65,6493.10,167858387,8356.10
14-Mar-2014,6447.25,6518.45,6432.70,6504.20,177336088,7114.55
18-Mar-2014,6532.45,6574.95,6497.65,6516.65,179308616,7268.52
19-Mar-2014,6530.00,6541.20,6506.00,6524.05,172464722,7666.24
20-Mar-2014,6508.35,6523.65,6473.25,6483.10,141984189,6280.76
21-Mar-2014,6515.20,6522.90,6485.70,6493.20,189854420,8841.94
22-Mar-2014,6497.80,6502.65,6481.35,6494.90,9774392,373.66
24-Mar-2014,6510.50,6591.50,6510.50,6583.50,158395722,6633.77
25-Mar-2014,6550.10,6595.55,6544.85,6589.75,168125064,6475.61
26-Mar-2014,6615.65,6627.45,6580.60,6601.40,186570474,7046.34
27-Mar-2014,6613.10,6673.95,6599.50,6641.75,312383468,12924.37
28-Mar-2014,6673.05,6702.60,6643.80,6695.90,134114378,6862.55
31-Mar-2014,6723.15,6730.05,6662.40,6704.20,177579421,7743.30
01-Apr-2014,6729.50,6732.25,6675.45,6721.05,147136671,7174.14
02-Apr-2014,6757.60,6763.50,6723.60,6752.55,173335875,8007.75
03-Apr-2014,6772.05,6776.75,6696.90,6736.10,197546648,7738.58
04-Apr-2014,6741.85,6741.85,6685.15,6694.35,155127592,6676.88
07-Apr-2014,6694.25,6725.15,6650.40,6695.05,133947319,6707.01
09-Apr-2014,6722.00,6808.70,6705.10,6796.20,169794626,8892.66
10-Apr-2014,6803.05,6819.05,6777.30,6796.40,191125947,9079.60
11-Apr-2014,6758.35,6789.35,6743.15,6776.30,140734579,7463.19
15-Apr-2014,6792.70,6813.40,6711.75,6733.10,123197822,7100.26
16-Apr-2014,6727.25,6748.65,6665.15,6675.30,119768833,6168.64
17-Apr-2014,6695.45,6783.05,6684.40,6779.40,131488368,6952.58
21-Apr-2014,6789.25,6825.45,6786.90,6817.65,111840313,5711.98
22-Apr-2014,6822.90,6838.00,6806.25,6815.35,114693049,5636.78
23-Apr-2014,6823.25,6861.60,6820.75,6840.80,182972972,9247.25
25-Apr-2014,6855.80,6869.85,6772.85,6782.75,154320793,8021.33
28-Apr-2014,6778.55,6786.25,6750.30,6761.25,118162668,6297.18
29-Apr-2014,6769.00,6779.70,6708.65,6715.25,115511531,5459.34
30-Apr-2014,6724.95,6780.15,6656.80,6696.40,161106871,7066.78
02-May-2014,6709.95,6737.65,6689.50,6694.80,114275323,5030.42
05-May-2014,6681.65,6741.05,6680.45,6699.35,104989653,4881.32
06-May-2014,6719.25,6743.45,6701.90,6715.30,88291413,4168.72
07-May-2014,6708.60,6718.75,6642.90,6652.55,114099791,6513.29
08-May-2014,6669.90,6688.40,6638.55,6659.85,101549745,5413.39
09-May-2014,6654.15,6871.35,6652.15,6858.80,166442779,8027.14
12-May-2014,6863.40,7020.05,6862.90,7014.25,157725090,8475.17
13-May-2014,7080.00,7172.35,7067.15,7108.75,232221733,10573.11
14-May-2014,7112.00,7142.25,7080.90,7108.75,177204155,9395.80
15-May-2014,7111.30,7152.55,7082.55,7123.15,186848485,8947.95
16-May-2014,7270.20,7563.50,7130.65,7203.00,393156741,21057.07
19-May-2014,7276.85,7291.10,7193.55,7263.55,316246557,15228.60
20-May-2014,7309.95,7353.65,7247.70,7275.50,255333095,11139.51
21-May-2014,7274.85,7287.15,7206.70,7252.90,203137825,9544.12
22-May-2014,7289.95,7319.55,7258.15,7276.40,240943899,10104.55
23-May-2014,7306.50,7381.00,7293.90,7367.10,259638086,12002.13
26-May-2014,7428.75,7504.00,7269.05,7359.05,273236339,13203.73
27-May-2014,7363.10,7372.95,7274.75,7318.00,168599276,7931.22
28-May-2014,7324.95,7344.75,7302.60,7329.65,175595609,8929.71
29-May-2014,7316.60,7325.40,7224.40,7235.65,241115398,13385.17
30-May-2014,7254.85,7272.50,7118.45,7229.95,312152571,13837.29
02-Jun-2014,7264.05,7368.60,7239.50,7362.50,169891181,7833.43
03-Jun-2014,7375.35,7424.95,7342.15,7415.85,234680218,10354.94
04-Jun-2014,7417.55,7433.30,7391.35,7402.25,204592241,8913.89
